index,canton,sex,age,count,percentage,cases,fatalities,cases_pp,fatalities_pp
16,CH,Male,17,42505,0.010104758567470689,43,0,0.0010116456887425008,0.0
17,CH,Male,18,45577,0.010835068373829235,72,0,0.0015797441692081532,0.0
18,CH,Male,19,45811,0.010890697441110452,133,0,0.0029032328480059376,0.0
19,CH,Male,20,47278,0.011239448901373468,127,0,0.002686238842590634,0.0
20,CH,Male,21,48512,0.011532809025412023,122,0,0.0025148416886543535,0.0
21,CH,Male,22,49384,0.011740110506904423,118,0,0.00238943787461526,0.0
22,CH,Male,23,49648,0.01180287150588836,140,0,0.0028198517563648084,0.0
23,CH,Male,24,51091,0.012145917420789201,139,0,0.0027206357284061773,0.0
24,CH,Male,25,52804,0.012553150721014521,151,0,0.0028596318460722674,0.0
25,CH,Male,26,55400,0.013170300544356573,139,0,0.0025090252707581228,0.0
26,CH,Male,27,57207,0.013599880563917085,160,0,0.0027968605240617406,0.0
27,CH,Male,28,58634,0.013939122781909808,178,0,0.0030357812873077054,0.0
28,CH,Male,29,58751,0.013966937315550416,155,0,0.002638252965906963,0.0
29,CH,Male,30,60374,0.014352774820667578,163,0,0.002699837678470865,0.0
30,CH,Male,31,59635,0.014177091569723905,183,1,0.0030686677286828204,1.676867611302088e-05
31,CH,Male,32,60388,0.01435610305546218,162,0,0.002682652182552825,0.0
32,CH,Male,33,60519,0.014387245823897391,176,0,0.0029081775971182603,0.0
33,CH,Male,34,61249,0.014560789495330248,141,0,0.002302078401280021,0.0
34,CH,Male,35,60814,0.014457376485640806,164,1,0.00269674745946657,1.644358206991811e-05
35,CH,Male,36,61828,0.014698435777192749,153,0,0.0024746069741864527,0.0
36,CH,Male,37,61448,0.01460809797562496,158,0,0.0025712797812784795,0.0
37,CH,Male,38,61685,0.014664440236076449,190,0,0.0030801653562454404,0.0
38,CH,Male,39,59470,0.014137865945358943,182,0,0.003060366571380528,0.0
39,CH,Male,40,58883,0.013998317815042386,153,0,0.002598373044851655,0.0
40,CH,Male,41,58801,0.013978823868388283,151,0,0.002567983537694937,0.0
41,CH,Male,42,57902,0.013765103648363435,176,0,0.003039618666021899,0.0
42,CH,Male,43,57734,0.013725164830828203,188,0,0.0032563134374891745,0.0
43,CH,Male,44,59169,0.014066308897274985,182,0,0.0030759350335479727,0.0
44,CH,Male,45,59200,0.01407367856003446,205,0,0.003462837837837838,0.0
45,CH,Male,46,61245,0.014559838571103219,210,0,0.003428851334802841,0.0
46,CH,Male,47,62637,0.014890760202109435,217,0,0.0034644060219997763,0.0
47,CH,Male,48,63576,0.015113989664404576,218,1,0.0034289669057505977,1.572920598968164e-05
48,CH,Male,49,64991,0.01545037910971621,260,1,0.004000553922850856,1.5386745857118676e-05
49,CH,Male,50,66238,0.015746829737492612,271,1,0.004091307104683113,1.5097074187022554e-05
50,CH,Male,51,66961,0.01591870929152817,276,0,0.004121802243096728,0.0
51,CH,Male,52,68392,0.01625890243374792,288,0,0.0042110188326120014,0.0
52,CH,Male,53,68652,0.01632071250850483,275,4,0.004005709957466643,5.826487210860572e-05
53,CH,Male,54,69525,0.016528251721053985,323,3,0.004645810859403092,4.314994606256742e-05
54,CH,Male,55,66968,0.01592037340892547,285,1,0.004255763946959742,1.4932505077051726e-05
55,CH,Male,56,64252,0.015274695858772537,303,3,0.004715806511859553,4.669115358276785e-05
56,CH,Male,57,61489,0.01461784494895201,271,2,0.004407292361235343,3.252614288734571e-05
57,CH,Male,58,59713,0.014195634592150976,311,2,0.005208246110562189,3.349354411937099e-05
58,CH,Male,59,57460,0.013660026521276692,268,4,0.00466411416637661,6.961364427427775e-05
59,CH,Male,60,55318,0.013150806597702472,260,4,0.004700097617412054,7.23091941140316e-05
60,CH,Male,61,53370,0.012687706499139176,230,5,0.004309537193179689,9.368559115608019e-05
61,CH,Male,62,51601,0.012267160259735444,239,2,0.004631693184240616,3.875893878025619e-05
62,CH,Male,63,48739,0.01158677397529594,218,5,0.004472804119903979,0.00010258725045651326
63,CH,Male,64,46449,0.011042369855321633,198,7,0.0042627397791125754,0.0001507029214837779
64,CH,Male,65,44271,0.01052459161370415,177,11,0.003998102595378464,0.00024846965282013055
65,CH,Male,66,43203,0.010270694845087311,154,8,0.0035645672754206882,0.00018517232599587992
66,CH,Male,67,41031,0.009754342989810372,174,11,0.004240696059077283,0.000268089980746265
67,CH,Male,68,41845,0.009947856070010846,156,7,0.003728043971800693,0.00016728402437567213
68,CH,Male,69,40691,0.009673514430512876,172,14,0.004226978938831683,0.0003440564252537416
69,CH,Male,70,40631,0.009659250567107435,165,14,0.004060938692131624,0.00034456449508995596
70,CH,Male,71,39793,0.009460031941544786,170,17,0.004272108159726585,0.0004272108159726585
71,CH,Male,72,39228,0.00932571389447689,159,10,0.004053227286631997,0.0002549199551340879
72,CH,Male,73,37329,0.008874262617694703,158,20,0.004232634145034692,0.0005357764740550243
73,CH,Male,74,35854,0.008523609308977628,139,16,0.0038768338260724046,0.00044625425336085236
74,CH,Male,75,33867,0.008051237699200796,154,19,0.004547199338589187,0.000561018100215549
75,CH,Male,76,31821,0.00756483995707528,160,20,0.005028126080261462,0.0006285157600326828
76,CH,Male,77,28671,0.006815987128289663,149,19,0.005196888842384291,0.0006626905235255136
77,CH,Male,78,25369,0.00603099917887693,139,27,0.005479128069691356,0.0010642910638968821
78,CH,Male,79,24119,0.005733835357930256,138,34,0.005721630250010365,0.0014096770181184959
79,CH,Male,80,22555,0.005362023985161778,150,39,0.006650410108623365,0.001729106628242075
80,CH,Male,81,20886,0.004965250851433779,124,39,0.005936991286028919,0.0018672795173800632
81,CH,Male,82,19637,0.004668324761543863,132,29,0.006722004379487702,0.0014768039924632072
82,CH,Male,83,18413,0.0043773419480728805,127,32,0.006897300820072775,0.0017379025688372346
83,CH,Male,84,16761,0.003984610242309757,133,36,0.007935087405286081,0.0021478432074458565
84,CH,Male,85,14721,0.0034996388865247857,118,40,0.008015759798926703,0.0027172067115005774
85,CH,Male,86,13466,0.0032012864102943252,120,45,0.008911332244170504,0.0033417495915639387
86,CH,Male,87,11738,0.002790487144217644,97,33,0.008263758732322372,0.0028113818367694666
87,CH,Male,88,10121,0.002406076025441027,77,29,0.007607943879063333,0.0028653295128939827
88,CH,Male,89,8467,0.002012868857564388,87,38,0.01027518601629857,0.004488012282980985
89,CH,Male,90,7007,0.0016657815146986735,75,24,0.01070358213215356,0.0034251462822891396
90,CH,Male,91,5578,0.0013260638345924363,69,29,0.01237002509860165,0.0051989960559340265
91,CH,Male,92,4508,0.0010716916038620837,56,23,0.012422360248447204,0.00510204081632653
92,CH,Male,93,3487,0.0008289681949128407,54,22,0.015486091195870376,0.006309148264984227
93,CH,Male,94,2568,0.0006104933537528463,38,20,0.014797507788161994,0.00778816199376947
94,CH,Male,95,1948,0.0004631000985632961,29,16,0.014887063655030801,0.008213552361396304
95,CH,Male,96,1324,0.0003147559191467167,23,11,0.017371601208459216,0.008308157099697885
96,CH,Male,97,960,0.00022822181448704532,12,5,0.0125,0.005208333333333333
97,CH,Male,98,599,0.000142400902997646,6,2,0.01001669449081803,0.00333889816360601
98,CH,Male,99,790,0.0001878075348382977,10,6,0.012658227848101266,0.007594936708860759
2079,FR,Female,1,1636,0.010407124681933843,0,0,0.0,0.0
2080,FR,Female,2,1699,0.010807888040712468,0,0,0.0,0.0
2081,FR,Female,3,1663,0.010578880407124682,0,0,0.0,0.0
2082,FR,Female,4,1724,0.010966921119592875,0,0,0.0,0.0
2083,FR,Female,5,1565,0.009955470737913487,0,0,0.0,0.0
2084,FR,Female,6,1620,0.010305343511450382,0,0,0.0,0.0
2085,FR,Female,7,1764,0.011221374045801527,0,0,0.0,0.0
2086,FR,Female,8,1769,0.011253180661577608,0,0,0.0,0.0
2087,FR,Female,9,1760,0.011195928753180661,0,0,0.0,0.0
2088,FR,Female,10,1694,0.010776081424936386,0,0,0.0,0.0
2089,FR,Female,11,1731,0.011011450381679388,0,0,0.0,0.0
2090,FR,Female,12,1723,0.010960559796437659,0,0,0.0,0.0
2091,FR,Female,13,1681,0.010693384223918575,0,0,0.0,0.0
2092,FR,Female,14,1720,0.01094147582697201,0,0,0.0,0.0
2093,FR,Female,15,1745,0.011100508905852418,2,0,0.001146131805157593,0.0
2094,FR,Female,16,1661,0.01056615776081425,2,0,0.0012040939193257074,0.0
2095,FR,Female,17,1767,0.011240458015267175,4,0,0.0022637238256932655,0.0
2096,FR,Female,18,1809,0.01150763358778626,7,0,0.003869541182974019,0.0
2097,FR,Female,19,1770,0.011259541984732824,4,0,0.0022598870056497176,0.0
2098,FR,Female,20,1842,0.011717557251908397,2,0,0.0010857763300760044,0.0
2099,FR,Female,21,1912,0.012162849872773537,10,0,0.005230125523012552,0.0
2100,FR,Female,22,1969,0.012525445292620865,9,0,0.0045708481462671405,0.0
2101,FR,Female,23,2092,0.013307888040712468,5,0,0.002390057361376673,0.0
2102,FR,Female,24,1972,0.012544529262086514,15,0,0.007606490872210953,0.0
2103,FR,Female,25,2074,0.013193384223918575,13,0,0.00626808100289296,0.0
2104,FR,Female,26,2158,0.013727735368956743,9,0,0.004170528266913809,0.0
2105,FR,Female,27,2182,0.013880407124681934,13,0,0.005957836846929423,0.0
2106,FR,Female,28,2180,0.013867684478371502,8,0,0.003669724770642202,0.0
2107,FR,Female,29,2172,0.01381679389312977,5,0,0.0023020257826887663,0.0
2108,FR,Female,30,2175,0.01383587786259542,10,0,0.004597701149425287,0.0
2109,FR,Female,31,2064,0.013129770992366412,11,0,0.005329457364341085,0.0
2110,FR,Female,32,2134,0.013575063613231552,9,0,0.004217432052483599,0.0
2111,FR,Female,33,2118,0.013473282442748091,11,0,0.005193578847969783,0.0
2112,FR,Female,34,2161,0.013746819338422391,4,0,0.0018509949097639982,0.0
2113,FR,Female,35,2129,0.01354325699745547,5,0,0.0023485204321277596,0.0
